"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"129.600","6707","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.744","143.49","62","0.00","9","9","9","9","-1.355","-0.0840","0.1205","345.73","-3.168","0.529","-1.649","-7.701","201.7","-447.1","12.37","0","0","0","0","0.9664","-11.3432","-11.3432","3.270","0.22","-0.032","-14.95","18.52","0.196","-0.2520","46.43","100.00","0","0","55.51","0","0","0","0","0","0","0.0000","4679","0.0000","17.633","1.0000","66.69","0.0000","0","0","0","0","0","0.0000","0","129.63","129.63","143.49","61.77","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","64.67","64.67","40.46","40.46","14","-81.57","-50.48","-169.7","0.00","1.000","-273.1","76.36","100","20.545","20.100","46.83","9.85","0.0000","1","21.07","0.0000","0.0000","0.0000","0.0000","4546","3262","7696","0","313.986","316.824","336.094","355.000","26.3901","25.585","26.4088","26.5064","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-2.094","-2.315","-2.071","0.000","-0.08","-0.12","0.67","0.00","72.188","85.905","72.305","72.915","69.646","84.03","68.877","69.634","66.432","79.96","64.845","65.527","63.019","76.18","61.293","61.902","6.058","-6.638","-0.2188","-0.1057","0","59.24","54.89","54.52","55.06","47","5"
"129.650","6708","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.744","143.49","62","0.00","9","9","9","9","-0.963","0.0006","-0.0560","350.65","-2.970","-2.994","-1.672","-0.404","201.0","-447.6","12.43","0","0","0","0","0.9666","-11.3432","-11.3432","3.286","-0.31","-0.299","-3.63","18.51","0.057","-0.2641","45.19","100.00","0","0","60.28","0","0","0","0","0","0","0.0000","5081","0.0000","17.633","1.0000","66.64","1.0000","0","0","0","0","0","0.0000","0","129.67","129.67","143.49","61.77","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","74.41","74.41","47.02","47.02","14","-46.82","0.00","-151.1","0.00","1.000","-273.1","72.20","100","18.663","17.747","45.38","4.55","0.0000","1","32.35","0.0000","0.0000","0.0000","0.0000","2933","0","7187","0","317.754","325.000","337.222","355.000","26.3872","25.581","26.4061","26.5026","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-2.286","0.000","-2.580","0.000","-0.03","0.00","0.95","0.00","72.169","85.883","72.288","72.891","69.623","83.98","68.889","69.573","66.410","79.91","64.859","65.470","62.998","76.13","61.309","61.850","5.750","-6.332","-0.2086","-0.0998","0","59.06","54.68","54.68","63.94","47","5"
"129.700","6709","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.744","143.49","62","0.00","9","9","9","9","-1.245","-0.0074","-0.2439","353.77","-2.935","1.442","-1.313","-0.579","200.2","-448.1","12.50","0","0","0","0","0.9667","-11.3432","-11.3432","3.232","-1.78","-0.409","-8.50","18.53","-0.102","-0.2163","44.15","100.00","0","0","56.72","0","0","0","0","0","0","0.0000","4781","0.0000","17.633","1.0000","66.70","0.0000","0","0","0","0","0","0.0000","0","129.72","129.72","143.49","61.77","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","72.60","72.60","51.39","51.39","14","-33.29","-42.30","-105.9","0.18","1.000","-273.2","67.07","100","13.354","16.654","36.46","4.77","1.0000","1","38.52","0.0000","0.0000","0.0000","0.0000","2311","2829","5657","435","319.453","317.487","341.135","353.944","26.3838","25.578","26.4030","26.4985","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-2.497","-2.643","-2.918","-3.470","-0.06","-0.28","0.71","19.26","72.148","85.861","72.269","72.865","69.593","83.94","68.895","69.550","66.381","79.87","64.866","65.450","62.971","76.10","61.317","61.831","5.354","-5.890","-0.1753","-0.1011","0","58.91","54.57","54.55","60.50","47","5"
"129.750","6710","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.744","143.49","62","0.00","9","9","9","9","-1.192","0.0578","-0.1406","356.13","-2.679","1.475","-1.289","-5.009","199.3","-448.5","12.56","0","0","0","0","0.9669","-11.3432","-11.3432","3.109","-4.50","-0.847","-10.30","18.56","-0.223","-0.1908","40.79","100.00","0","0","55.26","0","0","0","0","0","0","0.0000","4658","0.0000","17.633","1.0000","66.84","1.0000","0","0","0","0","0","0.0000","0","129.78","129.78","143.49","61.77","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","75.87","75.87","60.71","60.71","14","-61.22","-5.31","-111.9","0.00","1.000","-273.3","61.02","100","14.072","11.108","33.38","7.75","0.0000","1","42.84","0.0000","0.0000","0.0000","0.0000","3728","574","6168","0","315.979","323.467","339.716","355.000","26.3805","25.574","26.4000","26.4945","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-2.531","-2.912","-3.174","0.000","-0.04","-0.05","0.96","0.00","72.128","85.836","72.250","72.841","69.567","83.88","68.907","69.516","66.357","79.82","64.880","65.418","62.947","76.05","61.333","61.803","4.876","-5.430","-0.1660","-0.1048","0","58.94","54.70","54.46","54.91","47","5"
"129.800","6711","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.744","143.49","62","0.00","9","9","9","9","-1.148","-0.1303","-0.1709","354.37","-2.552","-3.329","-1.212","-4.352","198.5","-448.9","12.62","0","0","0","0","0.9670","-11.3432","-11.3432","2.853","-5.80","-1.070","-5.44","18.59","-0.291","-0.2129","39.61","100.00","0","0","54.70","0","0","0","0","0","0","0.0000","4611","0.0000","17.632","1.0000","66.94","0.0000","0","0","0","0","0","0.0000","0","129.82","129.82","143.49","61.77","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","73.12","73.12","65.00","65.00","14","-64.38","-29.79","-84.9","-1.13","1.000","-273.3","54.32","100","15.617","9.802","31.17","7.30","0.0000","1","47.94","0.0000","0.0000","0.0000","0.0000","3841","2411","5123","980","315.659","319.037","342.377","354.404","26.3776","25.570","26.3970","26.4907","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-2.461","-2.803","-3.347","-1.075","-0.08","-0.06","0.21","2.34","72.110","85.813","72.231","72.817","69.548","83.83","68.918","69.480","66.339","79.77","64.893","65.385","62.931","76.01","61.349","61.772","4.354","-4.867","-0.1589","-0.1036","0","58.82","55.08","54.13","54.45","47","5"
"129.850","6712","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.014","143.49","62","0.00","9","9","9","9","-1.136","0.1528","-0.1125","355.15","-2.488","-2.431","-0.854","0.061","197.7","-449.3","12.67","0","0","0","0","0.9671","-11.3432","-11.3432","2.640","-5.21","-1.270","-6.27","18.65","-0.373","-0.2312","38.73","100.00","0","0","56.49","0","0","0","0","0","0","0.0000","4762","0.0000","17.631","1.0000","67.13","1.0000","0","0","0","0","0","0.0000","0","129.87","129.87","143.49","61.77","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","73.06","73.06","66.16","66.16","14","-55.38","-27.59","-79.6","-0.39","1.000","-273.4","45.36","100","16.163","11.196","28.27","7.41","0.0000","1","56.45","0.0000","0.0000","0.0000","0.0000","3352","2151","5543","616","316.902","319.671","341.401","353.250","26.3745","25.566","26.3938","26.4867","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-2.047","-2.375","-3.553","-3.264","-0.06","-0.07","2.30","9.03","72.091","85.789","72.212","72.791","69.524","83.78","68.930","69.446","66.316","79.72","64.907","65.355","62.910","75.96","61.365","61.745","3.664","-4.116","-0.1488","-0.1049","0","58.95","55.19","55.28","56.41","47","5"
"129.900","6713","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.014","143.49","62","0.00","9","9","9","9","-1.060","0.0440","-0.2438","356.53","-2.248","-1.851","-1.295","-3.731","196.8","-449.7","12.72","0","0","0","0","0.9673","-11.3432","-11.3432","2.368","-6.61","-1.277","0.36","18.65","-0.471","-0.2066","35.40","100.00","0","0","56.00","0","0","0","0","0","0","0.0000","4721","0.0000","17.631","1.0000","67.17","0.0000","0","0","0","0","0","0.0000","0","129.93","129.93","143.49","61.77","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","74.28","74.28","68.16","68.16","14","-52.53","-28.27","-64.4","-2.31","1.000","-273.4","36.45","100","15.401","9.355","28.39","5.32","0.0000","1","66.50","0.0000","0.0000","0.0000","0.0000","3219","2166","4782","853","317.163","319.714","343.163","353.185","26.3713","25.562","26.3907","26.4826","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-1.934","-2.284","-3.741","-3.159","-0.05","-0.05","1.60","6.59","72.070","85.763","72.192","72.766","69.494","83.72","68.944","69.398","66.288","79.67","64.924","65.311","62.883","75.91","61.384","61.705","2.934","-3.354","-0.1493","-0.1016","0","58.77","55.32","54.90","55.59","47","5"
"129.950","6714","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.014","143.49","62","0.00","9","9","9","9","-1.079","0.2014","-0.0239","353.76","-2.235","-1.883","-1.167","-1.865","196.0","-450.0","12.77","0","0","0","0","0.9674","-11.3432","-11.3432","2.112","-4.85","-1.418","-7.20","18.75","-0.480","-0.2571","32.90","100.00","0","0","56.79","0","0","0","0","0","0","0.0000","4787","0.0000","17.631","1.0000","67.52","1.0000","0","0","0","0","0","0.0000","0","129.97","129.97","143.49","61.77","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","70.61","70.61","69.44","69.44","14","-69.45","-34.04","-66.4","-0.25","1.000","-273.4","29.11","100","16.344","12.406","25.82","10.55","1.0000","1","73.14","0.0000","0.0000","0.0000","0.0000","4225","2733","5047","710","314.804","318.242","342.574","353.127","26.3683","25.558","26.3877","26.4789","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-1.480","-1.758","-3.501","-3.806","-0.10","-0.09","2.86","9.67","72.052","85.741","72.173","72.743","69.461","83.66","68.957","69.372","66.257","79.61","64.939","65.287","62.855","75.86","61.401","61.683","2.324","-2.691","-0.1414","-0.1092","0","59.01","55.78","55.59","55.89","47","5"
"130.000","6714","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.014","143.49","62","0.00","9","9","9","9","-0.886","0.1672","-0.2102","354.97","-2.184","-2.142","-1.049","-2.120","195.1","-450.4","12.82","0","0","0","0","0.9676","-11.3432","-11.3432","2.020","-2.23","-1.616","-1.96","18.82","-0.507","-0.2602","29.17","100.00","0","0","57.42","0","0","0","0","0","0","0.0000","4840","0.0000","17.631","1.0000","67.77","0.0000","0","0","0","0","0","1.0000","0","130.02","130.02","143.49","61.77","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","71.85","71.85","72.72","72.72","14","-61.91","-9.73","-68.4","-1.30","1.000","-273.5","22.36","100","18.872","11.582","26.11","8.31","0.0000","1","78.62","0.0000","0.0000","0.0000","0.0000","4103","1085","4901","724","314.948","322.224","342.947","353.489","26.3653","25.555","26.3845","26.4749","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-1.193","-1.527","-3.355","-2.932","-0.04","-0.02","2.67","7.96","72.034","85.716","72.153","72.718","69.433","83.61","68.964","69.341","66.230","79.56","64.948","65.258","62.830","75.81","61.412","61.656","1.759","-2.104","-0.1422","-0.1050","0","59.16","56.19","55.74","56.45","47","5"
"130.050","6715","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.014","143.49","62","0.00","9","9","9","9","-0.956","0.2537","-0.1807","355.33","-2.124","-1.959","-1.141","-2.139","194.2","-450.7","12.86","0","0","0","0","0.9677","-11.3432","-11.3432","1.949","-2.38","-1.471","1.42","18.94","-0.490","-0.1862","23.12","100.00","0","0","56.61","0","0","0","0","0","0","0.0000","4771","0.0000","17.630","1.0000","68.19","1.0000","0","0","0","0","0","1.0000","0","130.07","130.07","143.49","61.77","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","74.09","74.09","74.09","74.09","14","-47.53","-18.65","-65.2","-7.43","1.000","-273.5","19.17","100","17.006","9.391","24.11","11.07","0.0000","1","84.87","0.0000","0.0000","0.0000","0.0000","3214","1721","4401","1804","317.183","320.772","344.128","350.569","26.3622","25.550","26.3814","26.4709","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-1.341","-1.701","-3.101","-3.297","-0.05","-0.11","2.39","6.66","72.013","85.690","72.133","72.693","69.394","83.54","68.969","69.318","66.194","79.50","64.956","65.237","62.796","75.75","61.422","61.637","1.458","-1.809","-0.1371","-0.1114","0","59.13","56.82","55.70","55.74","47","5"
"130.100","6716","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.014","143.49","62","0.00","9","9","9","9","-1.016","0.3410","0.0162","352.13","-2.071","-1.911","-1.440","-2.239","193.3","-450.9","12.90","0","0","0","0","0.9678","-11.3432","-11.3432","1.868","-2.41","-1.550","-5.43","19.10","-0.366","-0.1830","18.13","100.00","0","0","56.58","0","0","0","0","0","0","0.0000","4769","0.0000","17.630","1.0000","68.75","0.0000","0","0","0","0","0","1.0000","0","130.12","130.12","143.49","61.77","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","72.49","72.49","70.77","70.77","14","-56.07","-23.05","-87.7","-17.12","1.000","-273.6","18.85","100","16.602","10.579","25.20","15.59","0.0000","1","90.13","0.0000","0.0000","0.0000","0.0000","3817","2121","5132","2537","315.792","319.675","342.393","348.790","26.3592","25.547","26.3784","26.4673","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-1.208","-1.533","-2.432","-2.485","-0.05","-0.10","2.30","5.34","71.995","85.667","72.115","72.671","69.360","83.49","68.969","69.301","66.162","79.45","64.958","65.222","62.766","75.71","61.427","61.624","1.405","-1.749","-0.1409","-0.1195","0","59.41","57.59","55.76","55.67","47","5"
"130.150","6717","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.014","143.49","62","0.00","9","9","9","9","-0.779","0.5018","-0.0207","352.02","-1.984","-2.115","-1.526","-2.223","192.4","-451.2","12.94","0","0","0","0","0.9680","-11.3432","-11.3432","1.793","-1.64","-1.716","-1.04","19.34","-0.234","-0.2227","16.21","100.00","0","0","58.34","0","0","0","0","0","0","0.0000","4918","0.0000","17.628","1.0000","69.58","1.0000","0","0","0","0","0","1.0000","0","130.17","130.17","143.49","61.77","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","71.95","71.95","69.65","69.65","14","-56.12","-15.45","-71.2","-3.93","1.000","-273.6","19.82","100","18.025","11.052","27.19","14.48","0.0000","1","97.17","0.0000","0.0000","0.0000","0.0000","4020","1680","5323","1814","315.141","320.801","341.894","350.544","26.3562","25.543","26.3754","26.4635","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-1.048","-1.374","-1.754","-1.976","-0.10","-0.11","3.70","8.14","71.976","85.642","72.097","72.647","69.327","83.43","68.968","69.283","66.131","79.40","64.959","65.206","62.738","75.65","61.430","61.610","1.464","-1.803","-0.1440","-0.1165","0","59.96","58.41","57.07","58.02","47","5"
"130.200","6718","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.683","143.49","62","0.00","9","9","9","9","-0.675","0.4687","-0.0915","352.87","-2.099","-1.873","-1.607","-2.045","191.4","-451.5","12.98","0","0","0","0","0.9681","-11.3432","-11.3432","1.751","-1.39","-1.610","1.47","19.56","-0.138","-0.1996","14.21","100.00","0","0","58.71","0","0","0","0","0","0","0.0000","4949","0.0000","17.628","1.0000","70.37","0.0000","0","0","0","0","0","1.0000","0","130.22","130.22","143.49","61.77","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","73.07","73.07","69.60","69.60","14","-38.45","-21.55","-54.2","-8.93","1.000","-273.7","20.14","100","16.724","11.424","26.64","14.49","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2997","2163","4462","2343","317.694","319.627","344.036","349.256","26.3530","25.539","26.3723","26.4597","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-1.018","-1.358","-1.367","-1.546","-0.09","-0.10","3.38","6.20","71.957","85.617","72.077","72.623","69.288","83.37","68.957","69.264","66.095","79.34","64.950","65.190","62.704","75.60","61.423","61.595","1.510","-1.853","-0.1430","-0.1171","0","60.51","59.21","57.67","57.75","47","5"
"130.250","6719","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.683","143.49","62","0.00","9","9","9","9","-0.602","0.5976","-0.0245","352.35","-2.188","-1.800","-1.549","-1.967","190.5","-451.7","13.02","0","0","0","0","0.9683","-11.3432","-11.3432","1.715","-1.18","-1.602","-1.77","19.85","-0.089","-0.1891","14.09","100.00","0","0","59.04","0","0","0","0","0","0","0.0000","4976","0.0000","17.627","1.0000","71.38","1.0000","0","0","0","0","0","1.0000","0","130.27","130.27","143.49","61.77","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","73.35","73.35","68.96","68.96","14","-34.53","-19.69","-52.1","-10.04","1.000","-273.8","20.14","100","15.360","12.120","25.09","16.24","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2966","2203","4855","2878","317.774","319.441","343.036","347.927","26.3500","25.535","26.3694","26.4563","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-0.837","-1.165","-1.126","-1.293","-0.09","-0.11","3.60","6.13","71.937","85.594","72.059","72.602","69.245","83.31","68.948","69.251","66.054","79.28","64.944","65.179","62.666","75.55","61.419","61.586","1.507","-1.849","-0.1389","-0.1206","0","61.38","60.06","58.41","58.48","47","5"
"130.300","6720","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.683","143.49","62","0.00","9","9","9","9","-0.476","0.7822","-0.0784","353.15","-2.033","-1.846","-1.575","-1.978","189.5","-451.9","13.06","0","0","0","0","0.9684","-11.3432","-11.3432","1.653","-2.34","-1.657","-0.78","20.22","-0.095","-0.1881","14.58","100.00","0","0","60.72","0","0","0","0","0","0","0.0000","5118","0.0000","17.626","1.0000","72.69","0.0000","0","0","0","0","0","1.0000","0","130.32","130.32","143.49","61.77","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","75.52","75.52","70.03","70.03","14","-28.44","-10.98","-37.1","-4.90","1.000","-273.8","19.17","100","14.482","10.853","24.45","17.02","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2727","1467","5087","3141","318.309","321.298","342.496","347.272","26.3467","25.531","26.3664","26.4527","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-0.725","-1.086","-1.064","-1.306","-0.11","-0.15","5.26","8.55","71.916","85.569","72.040","72.579","69.203","83.25","68.951","69.250","66.014","79.23","64.948","65.179","62.629","75.50","61.425","61.587","1.427","-1.778","-0.1364","-0.1220","0","62.44","61.01","60.26","60.78","47","5"
"130.350","6721","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-4.683","143.49","62","0.00","9","9","9","9","-0.495","0.7626","-0.0788","353.50","-2.017","-1.680","-1.465","-1.949","188.5","-452.1","13.10","0","0","0","0","0.9686","-11.3432","-11.3432","1.509","-3.62","-1.662","-1.54","20.59","-0.120","-0.2003","15.23","100.00","0","0","62.04","0","0","0","0","0","0","0.0000","5229","0.0000","17.625","1.0000","74.06","1.0000","0","0","0","0","0","1.0000","0","130.38","130.38","143.49","61.77","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","75.33","75.33","71.13","71.13","14","-29.18","-19.22","-28.9","-5.32","1.000","-273.9","19.17","100","13.428","10.482","23.07","17.34","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2722","2222","4751","3081","318.391","319.495","343.348","347.424","26.3433","25.527","26.3634","26.4491","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-0.772","-1.113","-1.133","-1.389","-0.13","-0.13","5.97","8.46","71.896","85.544","72.021","72.557","69.157","83.19","68.957","69.252","65.971","79.17","64.956","65.182","62.589","75.44","61.434","61.592","1.422","-1.777","-0.1333","-0.1225","0","63.56","62.17","61.69","61.92","47","5"
